trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,shape_dist_traveled
20042111,6:26:00,6:26:00,0311FTY,14,,,
20042111,6:28:00,6:28:00,0311CIN,15,,,
20042111,6:30:00,6:30:00,0311BET,16,,,
20042111,6:32:00,6:32:00,0311JUA,17,,,
20042111,6:34:00,6:34:00,0311JER,18,,,
20042111,6:36:00,6:36:00,0313DDS,19,,,
20042110,6:00:00,6:00:00,0313DDS,1,,,
20042110,6:02:00,6:02:00,0300FTY,2,,,
20042110,6:04:00,6:04:00,0300DSC,3,,,
20042110,6:06:00,6:06:00,0310EQT,4,,,
20042110,6:08:00,6:08:00,0300BPS,5,,,
20042110,6:10:00,6:10:00,0310DUN,6,,,
20042110,6:12:00,6:12:00,0310TOT,7,,,
20042110,6:14:00,6:14:00,0310SEN,8,,,
20042110,6:16:00,6:16:00,0310RIS,9,,,
20042110,6:18:00,6:18:00,0300MUT,10,,,
20042110,6:20:00,6:20:00,0310BAO,11,,,
20042110,6:22:00,6:22:00,0210RND,12,,,
20042110,6:24:00,6:24:00,0200SHP,13,,,
20042110,6:26:00,6:26:00,0210KBM,14,,,
20042110,6:28:00,6:28:00,0200KBM,15,,,
20042110,6:30:00,6:30:00,0200FHA,16,,,
20042110,6:32:00,6:32:00,0200BDJ,17,,,
20042110,6:34:00,6:34:00,0210NIS,18,,,
20042110,6:36:00,6:36:00,0212APT,19,,,
20043111,6:00:00,6:00:00,0212NGS,1,,,
20043111,6:02:00,6:02:00,0211KMJ,2,,,
20043111,6:04:00,6:04:00,0201KRK,3,,,
20043111,6:06:00,6:06:00,0201PNG,4,,,
20043111,6:08:00,6:08:00,0211MTG,5,,,
20043111,6:10:00,6:10:00,0211NYS,6,,,
20043111,6:12:00,6:12:00,0211KCA,7,,,
20043111,6:14:00,6:14:00,0211DRV,8,,,
20043111,6:16:00,6:16:00,0201ALS,9,,,
20043111,6:18:00,6:18:00,0211ALS,10,,,
20043111,6:20:00,6:20:00,0200HML,11,,,
20043111,6:22:00,6:22:00,0201SHL,12,,,
20043111,6:24:00,6:24:00,0213NGB,13,,,
20043110,6:00:00,6:00:00,0213NGB,1,,,
20043110,6:02:00,6:02:00,0200SHL,2,,,
20043110,6:06:00,6:06:00,0210ALS,3,,,
20043110,6:08:00,6:08:00,0210DRV,4,,,
20043110,6:10:00,6:10:00,0210KCA,5,,,
20043110,6:12:00,6:12:00,0210SUR,6,,,
20043110,6:14:00,6:14:00,0210MTG,7,,,
20043110,6:16:00,6:16:00,0210PNG,8,,,
20043110,6:18:00,6:18:00,0210KRK,9,,,
20043110,6:20:00,6:20:00,0212NGS,10,,,
20044121,6:00:00,6:00:00,0212PPS,1,,,
20044121,6:02:00,6:02:00,0211KNJ,2,,,
20044121,6:04:00,6:04:00,0211NGR,3,,,
20044121,6:06:00,6:06:00,0211PIO,4,,,
20044121,6:08:00,6:08:00,0201PNG,5,,,
20044121,6:10:00,6:10:00,0211MTG,6,,,
20044121,6:12:00,6:12:00,0211NYS,7,,,
20044121,6:14:00,6:14:00,0211KCA,8,,,
20044121,6:16:00,6:16:00,0211DRV,9,,,
20044121,6:18:00,6:18:00,0201ALS,10,,,
20044121,6:20:00,6:20:00,0211ALS,11,,,
20044121,6:22:00,6:22:00,0201HML,12,,,
20044121,6:24:00,6:24:00,0211STD,13,,,
20044121,6:26:00,6:26:00,0201RYS,14,,,
20044121,6:28:00,6:28:00,0211RYS,15,,,
20044121,6:30:00,6:30:00,0201SUP,16,,,
20044121,6:32:00,6:32:00,0211ROY,17,,,
20044121,6:34:00,6:34:00,0201GSP,18,,,
20044121,6:36:00,6:36:00,0201BAS,19,,,
20044121,6:38:00,6:38:00,0211BAS,20,,,
20044121,6:40:00,6:40:00,0201CAR,21,,,
20044121,6:42:00,6:42:00,0211CAR,22,,,
20044121,6:44:00,6:44:00,0213ZMD,23,,,
20044120,6:00:00,6:00:00,0213ZMD,1,,,
20044120,6:02:00,6:02:00,0200GAK,2,,,
20044120,6:04:00,6:04:00,0210EDE,3,,,
20044120,6:06:00,6:06:00,0200CHF,4,,,
20044120,6:08:00,6:08:00,0200CAT,5,,,
20044120,6:10:00,6:10:00,0210GAS,6,,,
20044120,6:12:00,6:12:00,0200MTM,7,,,
20044120,6:14:00,6:14:00,0210MRM,8,,,
20044120,6:16:00,6:16:00,0210RYS,9,,,
20044120,6:18:00,6:18:00,0210STD,10,,,
20044120,6:20:00,6:20:00,0200STD,11,,,
20044120,6:22:00,6:22:00,0200HML,12,,,
20044120,6:24:00,6:24:00,0210ALS,13,,,
20044120,6:26:00,6:26:00,0210DRV,14,,,
20044120,6:28:00,6:28:00,0210KCA,15,,,
20044120,6:30:00,6:30:00,0210SUR,16,,,
20044120,6:32:00,6:32:00,0210MTG,17,,,
20044120,6:34:00,6:34:00,0210PNG,18,,,
20044120,6:36:00,6:36:00,0200GNK,19,,,
20044120,6:38:00,6:38:00,0210NGR,20,,,
20044120,6:40:00,6:40:00,0210FIG,21,,,
20044120,6:42:00,6:42:00,0210KNJ,22,,,
20044120,6:44:00,6:44:00,0212PPS,23,,,
20045121,6:00:00,6:00:00,0212GHT,1,,,
20045121,6:02:00,6:02:00,0201KRK,2,,,
20045121,6:04:00,6:04:00,0201PNG,3,,,
20045121,6:06:00,6:06:00,0211MTG,4,,,
20045121,6:08:00,6:08:00,0211NYS,5,,,
20045121,6:10:00,6:10:00,0211KCA,6,,,
20045121,6:12:00,6:12:00,0211DRV,7,,,
20045121,6:14:00,6:14:00,0201ALS,8,,,
20045121,6:16:00,6:16:00,0211ALS,9,,,
20045121,6:18:00,6:18:00,0201HML,10,,,
20045121,6:20:00,6:20:00,0211STD,11,,,
20045121,6:22:00,6:22:00,0201RSB,12,,,
20045121,6:26:00,6:26:00,0213GHD,13,,,
20045120,6:00:00,6:00:00,0213GHD,1,,,
20045120,6:04:00,6:04:00,0210RSB,2,,,
20045120,6:06:00,6:06:00,0210STD,3,,,
20045120,6:08:00,6:08:00,0200STD,4,,,
20045120,6:10:00,6:10:00,0200HML,5,,,
20045120,6:12:00,6:12:00,0210ALS,6,,,
20045120,6:14:00,6:14:00,0210DRV,7,,,
20045120,6:16:00,6:16:00,0210KCA,8,,,
20045120,6:18:00,6:18:00,0210SUR,9,,,
20045120,6:20:00,6:20:00,0210MTG,10,,,
20045120,6:22:00,6:22:00,0210PNG,11,,,
20045120,6:24:00,6:24:00,0210KAR,12,,,
20045120,6:26:00,6:26:00,0212GHT,13,,,
20045111,6:00:00,6:00:00,0212KUS,1,,,
20045111,6:02:00,6:02:00,0211KNJ,2,,,
20045111,6:04:00,6:04:00,0211NGR,3,,,
20045111,6:06:00,6:06:00,0211PIO,4,,,
20045111,6:08:00,6:08:00,0201PNG,5,,,
20045111,6:10:00,6:10:00,0211MTG,6,,,
20045111,6:12:00,6:12:00,0211NYS,7,,,
20045111,6:14:00,6:14:00,0211KCA,8,,,
20045111,6:16:00,6:16:00,0211DRV,9,,,
20045111,6:18:00,6:18:00,0201ALS,10,,,
20045111,6:20:00,6:20:00,0211ALS,11,,,
20045111,6:22:00,6:22:00,0201HML,12,,,
20045111,6:24:00,6:24:00,0211STD,13,,,
20045111,6:26:00,6:26:00,0201RSB,14,,,
20045111,6:30:00,6:30:00,0201GIT,15,,,
20045111,6:32:00,6:32:00,0211GIT,16,,,
20045111,6:34:00,6:34:00,0201GIG,17,,,
20045111,6:36:00,6:36:00,0211KAH,18,,,
20045111,6:38:00,6:38:00,0211KRE,19,,,
20045111,6:40:00,6:40:00,0201KRE,20,,,
20045111,6:42:00,6:42:00,0213MKU,21,,,
20045110,6:50:00,6:50:00,0200KRE,1,,,
20045110,6:52:00,6:52:00,0210KRE,2,,,
20045110,6:54:00,6:54:00,0210KAH,3,,,
20045110,6:56:00,6:56:00,0200GIT,4,,,
20045110,6:58:00,6:58:00,0210GIT,5,,,
20045110,7:04:00,7:04:00,0210RSB,6,,,
20045110,7:06:00,7:06:00,0210STD,7,,,
20045110,7:08:00,7:08:00,0200STD,8,,,
20045110,7:10:00,7:10:00,0200HML,9,,,
20045110,7:12:00,7:12:00,0210ALS,10,,,
20045110,7:14:00,7:14:00,0210DRV,11,,,
20045110,7:16:00,7:16:00,0210KCA,12,,,
20045110,7:18:00,7:18:00,0210SUR,13,,,
20045110,7:20:00,7:20:00,0210MTG,14,,,
20045110,7:22:00,7:22:00,0210PNG,15,,,
20045110,7:24:00,7:24:00,0200GNK,16,,,
20045110,7:26:00,7:26:00,0210NGR,17,,,
20045110,7:28:00,7:28:00,0210FIG,18,,,
20045110,7:30:00,7:30:00,0210KNJ,19,,,
20045110,7:32:00,7:32:00,0212KUS,20,,,
20049111,6:00:00,6:00:00,0212SNT,1,,,
20049111,6:02:00,6:02:00,0211KNJ,2,,,
20049111,6:04:00,6:04:00,0211NGR,3,,,
20049111,6:06:00,6:06:00,0211PIO,4,,,
20049111,6:08:00,6:08:00,0201PNG,5,,,
20049111,6:10:00,6:10:00,0211MTG,6,,,
20049111,6:12:00,6:12:00,0211NYS,7,,,
20049111,6:14:00,6:14:00,0211KCA,8,,,
20049111,6:16:00,6:16:00,0211DRV,9,,,
20049111,6:18:00,6:18:00,0201ALS,10,,,
20049111,6:20:00,6:20:00,0211ALS,11,,,
20049111,6:22:00,6:22:00,0201HML,12,,,
20049111,6:24:00,6:24:00,0211STD,13,,,
20049111,6:26:00,6:26:00,0211RSB,14,,,
20049111,6:28:00,6:28:00,0201RGC,15,,,
20049111,6:30:00,6:30:00,0201PPS,16,,,
20049111,6:32:00,6:32:00,0201NAS,17,,,
20049111,6:34:00,6:34:00,0211NAS,18,,,
20049111,6:36:00,6:36:00,0201MET,19,,,
20049111,6:38:00,6:38:00,0201EQT,20,,,
20049111,6:40:00,6:40:00,0201GRD,21,,,
20049111,6:42:00,6:42:00,0201DNK,22,,,
20049111,6:44:00,6:44:00,0211SSN,23,,,
20049111,6:46:00,6:46:00,0201SSN,24,,,
20049111,6:48:00,6:48:00,0211STM,25,,,
20049111,6:50:00,6:50:00,0201MRT,26,,,
20049111,6:52:00,6:52:00,0211HNT,27,,,
20049111,6:54:00,6:54:00,0203SND,28,,,
20049110,6:00:00,6:00:00,0203SND,1,,,
20049110,6:00:00,6:00:00,0200HUN,2,,,
20049110,6:02:00,6:02:00,0210HUN,3,,,
20049110,6:04:00,6:04:00,0200FRS,4,,,
20049110,6:06:00,6:06:00,0200MAT,5,,,
20049110,6:08:00,6:08:00,0200CRN,6,,,
20049110,6:10:00,6:10:00,0210PPS,7,,,
20049110,6:12:00,6:12:00,0200TDS,8,,,
20049110,6:14:00,6:14:00,0200MET,9,,,
20049110,6:16:00,6:16:00,0210MET,10,,,
20049110,6:18:00,6:18:00,0200NES,11,,,
20049110,6:20:00,6:20:00,0210BUL,12,,,
20049110,6:22:00,6:22:00,0200BUL,13,,,
20049110,6:24:00,6:24:00,0210NAS,14,,,
20049110,6:26:00,6:26:00,0200RGC,15,,,
20049110,6:28:00,6:28:00,0210RSB,16,,,
20049110,6:30:00,6:30:00,0210STD,17,,,
20049110,6:32:00,6:32:00,0200STD,18,,,
20049110,6:34:00,6:34:00,0200HML,19,,,
20049110,6:36:00,6:36:00,0210ALS,20,,,
20049110,6:38:00,6:38:00,0210DRV,21,,,
20049110,6:40:00,6:40:00,0210KCA,22,,,
20049110,6:42:00,6:42:00,0210SUR,23,,,
20049110,6:44:00,6:44:00,0210MTG,24,,,
20049110,6:46:00,6:46:00,0210PNG,25,,,
20049110,6:48:00,6:48:00,0200GNK,26,,,
20049110,6:50:00,6:50:00,0210NGR,27,,,
20049110,6:52:00,6:52:00,0210FIG,28,,,
20049110,6:54:00,6:54:00,0210KNJ,29,,,
20049110,6:56:00,6:56:00,0212SNT,30,,,
20100111,6:00:00,6:00:00,0212GRD,1,,,
20100111,6:02:00,6:02:00,0211NGT,2,,,
20100111,6:04:00,6:04:00,0201SDP,3,,,
20100111,6:06:00,6:06:00,0201PNG,4,,,
20100111,6:08:00,6:08:00,0211MBS,5,,,
20100111,6:10:00,6:10:00,0201KFS,6,,,
20100111,6:12:00,6:12:00,0211CID,7,,,
20100111,6:14:00,6:14:00,0211SHP,8,,,
20100111,6:16:00,6:16:00,0201ROC,9,,,
20100111,6:18:00,6:18:00,0201WJY,10,,,
20100111,6:20:00,6:20:00,0201RDS,11,,,
20100111,6:22:00,6:22:00,0201NTR,12,,,
20100111,6:24:00,6:24:00,0201RND,13,,,
20100111,6:26:00,6:26:00,0201GTO,14,,,
20100111,6:28:00,6:28:00,0201KWH,15,,,
20100111,6:30:00,6:30:00,0201EVR,16,,,
20100111,6:32:00,6:32:00,0201KSR,17,,,
20100111,6:34:00,6:34:00,0201KSS,18,,,
20100111,6:36:00,6:36:00,0211TND,19,,,
20100111,6:38:00,6:38:00,0201MSH,20,,,
20100111,6:40:00,6:40:00,0201BRA,21,,,
20100111,6:42:00,6:42:00,0211KST,22,,,
20100111,6:44:00,6:44:00,0201KS2,23,,,
20100111,6:46:00,6:46:00,0201KJN,24,,,
20100111,6:48:00,6:48:00,0211KDO,25,,,
20100111,6:50:00,6:50:00,0201KCB,26,,,
20100111,6:52:00,6:52:00,0201KAM,27,,,
20100111,6:54:00,6:54:00,0213TMA,28,,,
20100110,6:00:00,6:00:00,0213TMA,1,,,
20100110,6:02:00,6:02:00,0200OKB,2,,,
20100110,6:04:00,6:04:00,0210KDO,3,,,
20100110,6:06:00,6:06:00,0200KJN,4,,,
20100110,6:08:00,6:08:00,0200KS2,5,,,
20100110,6:10:00,6:10:00,0200STR,6,,,
20100110,6:12:00,6:12:00,0200MSH,7,,,
20100110,6:14:00,6:14:00,0200TND,8,,,
20100110,6:16:00,6:16:00,0200DMD,9,,,
20100110,6:18:00,6:18:00,0200BWD,10,,,
20100110,6:20:00,6:20:00,0200BLN,11,,,
20100110,6:22:00,6:22:00,0200KWH,12,,,
20100110,6:24:00,6:24:00,0200GTO,13,,,
20100110,6:26:00,6:26:00,0200RND,14,,,
20100110,6:28:00,6:28:00,0210NTR,15,,,
20100110,6:30:00,6:30:00,0200RDS,16,,,
20100110,6:32:00,6:32:00,0200WJY,17,,,
20100110,6:36:00,6:36:00,0200ROC,18,,,
20100110,6:40:00,6:40:00,0200SHK,19,,,
20100110,6:42:00,6:42:00,0210CID,20,,,
20100110,6:44:00,6:44:00,0200MTE,21,,,
20100110,6:46:00,6:46:00,0210MGC,22,,,
20100110,6:48:00,6:48:00,0210SMB,23,,,
20100110,6:50:00,6:50:00,0200TSS,24,,,
20100110,6:52:00,6:52:00,0212GRD,25,,,
2100A111,6:00:00,6:00:00,0212NGB,1,,,
2100A111,6:02:00,6:02:00,0201PNG,2,,,
2100A111,6:04:00,6:04:00,0211MBS,3,,,
2100A111,6:06:00,6:06:00,0201KFS,4,,,
2100A111,6:08:00,6:08:00,0211CID,5,,,
2100A111,6:10:00,6:10:00,0211SHP,6,,,
2100A111,6:12:00,6:12:00,0201ROC,7,,,
2100A111,6:14:00,6:14:00,0201WJY,8,,,
2100A111,6:16:00,6:16:00,0201RDS,9,,,
2100A111,6:18:00,6:18:00,0201NTR,10,,,
2100A111,6:20:00,6:20:00,0201RND,11,,,
2100A111,6:22:00,6:22:00,0201GTO,12,,,
2100A111,6:24:00,6:24:00,0201KWH,13,,,
2100A111,6:26:00,6:26:00,0201EVR,14,,,
2100A111,6:28:00,6:28:00,0201KSR,15,,,
2100A111,6:30:00,6:30:00,0201KSS,16,,,
2100A111,6:32:00,6:32:00,0211TND,17,,,
2100A111,6:34:00,6:34:00,0201MSH,18,,,
2100A111,6:36:00,6:36:00,0201BRA,19,,,
2100A111,6:38:00,6:38:00,0211KST,20,,,
2100A111,6:40:00,6:40:00,0201KS2,21,,,
2100A111,6:42:00,6:42:00,0201KJN,22,,,
2100A111,6:44:00,6:44:00,0211KDO,23,,,
2100A111,6:50:00,6:50:00,0213KHO,24,,,
2100A110,6:00:00,6:00:00,0213KHO,1,,,
2100A110,6:02:00,6:02:00,0210KDO,2,,,
2100A110,6:04:00,6:04:00,0200KJN,3,,,
2100A110,6:06:00,6:06:00,0200KS2,4,,,
2100A110,6:08:00,6:08:00,0200STR,5,,,
2100A110,6:10:00,6:10:00,0200MSH,6,,,
2100A110,6:12:00,6:12:00,0200TND,7,,,
2100A110,6:14:00,6:14:00,0200DMD,8,,,
2100A110,6:16:00,6:16:00,0200BWD,9,,,
2100A110,6:18:00,6:18:00,0200BLN,10,,,
2100A110,6:20:00,6:20:00,0200KWH,11,,,
2100A110,6:22:00,6:22:00,0200GTO,12,,,
2100A110,6:24:00,6:24:00,0200RND,13,,,
2100A110,6:26:00,6:26:00,0210NTR,14,,,
2100A110,6:28:00,6:28:00,0200RDS,15,,,
2100A110,6:30:00,6:30:00,0200WJY,16,,,
2100A110,6:32:00,6:32:00,0200ROC,17,,,
2100A110,6:34:00,6:34:00,0200SHK,18,,,
2100A110,6:36:00,6:36:00,0210CID,19,,,
2100A110,6:38:00,6:38:00,0200MTE,20,,,
2100A110,6:40:00,6:40:00,0210MGC,21,,,
2100A110,6:42:00,6:42:00,0212NGB,22,,,
20120111,6:00:00,6:00:00,0212GRD,1,,,
20120111,6:02:00,6:02:00,0201KRK,2,,,
20120111,6:04:00,6:04:00,0201PNG,3,,,
20120111,6:06:00,6:06:00,0211MBS,4,,,
20120111,6:08:00,6:08:00,0201KFS,5,,,
20120111,6:10:00,6:10:00,0211CID,6,,,
20120111,6:12:00,6:12:00,0211SHP,7,,,
20120111,6:14:00,6:14:00,0201ROC,8,,,
20120111,6:16:00,6:16:00,0201WJY,9,,,
20120111,6:18:00,6:18:00,0201RDS,10,,,
20120111,6:20:00,6:20:00,0201NTR,11,,,
20120111,6:22:00,6:22:00,0201RND,12,,,
20120111,6:24:00,6:24:00,0201GTO,13,,,
20120111,6:26:00,6:26:00,0201KWH,14,,,
20120111,6:28:00,6:28:00,0201EVR,15,,,
20120111,6:30:00,6:30:00,0201KSR,16,,,
20120111,6:32:00,6:32:00,0201KSS,17,,,
20120111,6:34:00,6:34:00,0211TND,18,,,
20120111,6:36:00,6:36:00,0201MSH,19,,,
20120111,6:38:00,6:38:00,0201BRA,20,,,
20120111,6:40:00,6:40:00,0211KST,21,,,
20120111,6:42:00,6:42:00,0201KS2,22,,,
20120111,6:44:00,6:44:00,0201KJN,23,,,
20120111,6:46:00,6:46:00,0211KDO,24,,,
20120111,6:48:00,6:48:00,0211KPO,25,,,
20120111,6:50:00,6:50:00,0211DBR,26,,,
20120111,6:52:00,6:52:00,0201DBR,27,,,
20120111,6:54:00,6:54:00,0211TGA,28,,,
20120111,6:56:00,6:56:00,0201POS,29,,,
20120111,6:58:00,6:58:00,0201AIP,30,,,
20120111,7:02:00,7:02:00,0201IKN,31,,,
20120111,7:04:00,7:04:00,0201GTJ,32,,,
20120111,7:06:00,7:06:00,0201JAM,33,,,
20120111,7:08:00,7:08:00,0201KGM,34,,,
20120111,7:10:00,7:10:00,0201MNO,35,,,
20120111,7:12:00,7:12:00,0201BHC,36,,,
20120111,7:14:00,7:14:00,0213GGD,37,,,
20120110,6:00:00,6:00:00,0213GGD,1,,,
20120110,6:02:00,6:02:00,0200MNO,2,,,
20120110,6:04:00,6:04:00,0200JAM,3,,,
20120110,6:06:00,6:06:00,0200JIN,4,,,
20120110,6:08:00,6:08:00,0200GPS,5,,,
20120110,6:10:00,6:10:00,0210TGA,6,,,
20120110,6:12:00,6:12:00,0200DBR,7,,,
20120110,6:14:00,6:14:00,0210DBR,8,,,
20120110,6:16:00,6:16:00,0210KPO,9,,,
20120110,6:18:00,6:18:00,0210KAD,10,,,
20120110,6:20:00,6:20:00,0210KDO,11,,,
20120110,6:22:00,6:22:00,0200KJN,12,,,
20120110,6:24:00,6:24:00,0200KS2,13,,,
20120110,6:26:00,6:26:00,0200STR,14,,,
20120110,6:28:00,6:28:00,0200MSH,15,,,
20120110,6:30:00,6:30:00,0200TND,16,,,
20120110,6:32:00,6:32:00,0200DMD,17,,,
20120110,6:34:00,6:34:00,0200BWD,18,,,
20120110,6:36:00,6:36:00,0200BLN,19,,,
20120110,6:38:00,6:38:00,0200KWH,20,,,
20120110,6:40:00,6:40:00,0200GTO,21,,,
20120110,6:42:00,6:42:00,0200RND,22,,,
20120110,6:44:00,6:44:00,0210NTR,23,,,
20120110,6:46:00,6:46:00,0200RDS,24,,,
20120110,6:48:00,6:48:00,0200WJY,25,,,
20120110,6:50:00,6:50:00,0200ROC,26,,,
20120110,6:52:00,6:52:00,0200SHK,27,,,
20120110,6:54:00,6:54:00,0210CID,28,,,
20120110,6:56:00,6:56:00,0200MTE,29,,,
20120110,6:58:00,6:58:00,0210MGC,30,,,
20120110,7:00:00,7:00:00,0210SMB,31,,,
20120110,7:02:00,7:02:00,0200TSS,32,,,
20120110,7:04:00,7:04:00,0212GRD,33,,,
20121111,6:00:00,6:00:00,0212GRD,1,,,
20121111,6:02:00,6:02:00,0201KRK,2,,,
20121111,6:04:00,6:04:00,0201PNG,3,,,
20121111,6:06:00,6:06:00,0211MBS,4,,,
20121111,6:08:00,6:08:00,0201KFS,5,,,
20121111,6:10:00,6:10:00,0211CID,6,,,
20121111,6:12:00,6:12:00,0211SHP,7,,,
20121111,6:14:00,6:14:00,0201ROC,8,,,
20121111,6:16:00,6:16:00,0201WJY,9,,,
20121111,6:18:00,6:18:00,0201RDS,10,,,
20121111,6:20:00,6:20:00,0201NTR,11,,,
20121111,6:22:00,6:22:00,0201RND,12,,,
20121111,6:24:00,6:24:00,0201GTO,13,,,
20121111,6:26:00,6:26:00,0201KWH,14,,,
20121111,6:28:00,6:28:00,0201EVR,15,,,
20121111,6:30:00,6:30:00,0201KSR,16,,,
20121111,6:32:00,6:32:00,0201KSS,17,,,
20121111,6:34:00,6:34:00,0211TND,18,,,
20121111,6:36:00,6:36:00,0201MSH,19,,,
20121111,6:38:00,6:38:00,0201BRA,20,,,
20121111,6:40:00,6:40:00,0211KST,21,,,
20121111,6:42:00,6:42:00,0201KS2,22,,,
20121111,6:44:00,6:44:00,0201KJN,23,,,
20121111,6:46:00,6:46:00,0211KDO,24,,,
20121111,6:48:00,6:48:00,0211KPO,25,,,
20121111,6:50:00,6:50:00,0213DRD,26,,,
20121110,6:00:00,6:00:00,0213DRD,1,,,
20121110,6:02:00,6:02:00,0210KPO,2,,,
20121110,6:04:00,6:04:00,0210KDO,3,,,
20121110,6:06:00,6:06:00,0200KJN,4,,,
20121110,6:08:00,6:08:00,0200KS2,5,,,
20121110,6:10:00,6:10:00,0200STR,6,,,
20121110,6:12:00,6:12:00,0200MSH,7,,,
20121110,6:14:00,6:14:00,0200TND,8,,,
20121110,6:16:00,6:16:00,0200DMD,9,,,
20121110,6:18:00,6:18:00,0200BWD,10,,,
20121110,6:20:00,6:20:00,0200BLN,11,,,
20121110,6:22:00,6:22:00,0200KWH,12,,,
20121110,6:24:00,6:24:00,0200GTO,13,,,
20121110,6:26:00,6:26:00,0200RND,14,,,
20121110,6:28:00,6:28:00,0210NTR,15,,,
20121110,6:30:00,6:30:00,0200RDS,16,,,
20121110,6:32:00,6:32:00,0200WJY,17,,,
20121110,6:34:00,6:34:00,0200ROC,18,,,
20121110,6:36:00,6:36:00,0200SHK,19,,,
20121110,6:38:00,6:38:00,0210CID,20,,,
20121110,6:40:00,6:40:00,0200MTE,21,,,
20121110,6:42:00,6:42:00,0210MGC,22,,,
20121110,6:44:00,6:44:00,0210PNG,23,,,
20121110,6:46:00,6:46:00,0210KAR,24,,,
20121110,6:48:00,6:48:00,0212GRD,25,,,
20145111,6:00:00,6:00:00,0212RUS,1,,,
20145111,6:02:00,6:02:00,0201KRK,2,,,
20145111,6:04:00,6:04:00,0201PNG,3,,,
20145111,6:06:00,6:06:00,0211MTG,4,,,
20145111,6:08:00,6:08:00,0211NYS,5,,,
20145111,6:10:00,6:10:00,0211KCA,6,,,
20145111,6:12:00,6:12:00,0211DRV,7,,,
20145111,6:14:00,6:14:00,0201ALS,8,,,
20145111,6:16:00,6:16:00,0211ALS,9,,,
20145111,6:18:00,6:18:00,0201HML,10,,,
20145111,6:20:00,6:20:00,0211STD,11,,,
20145111,6:22:00,6:22:00,0201RSB,12,,,
20145111,6:26:00,6:26:00,0201GIT,13,,,
20145111,6:28:00,6:28:00,0211GIT,14,,,
20145111,6:30:00,6:30:00,0201GIG,15,,,
20145111,6:32:00,6:32:00,0211KAH,16,,,
20145111,6:34:00,6:34:00,0211KRE,17,,,
20145111,6:36:00,6:36:00,0201KRE,18,,,
20145111,6:38:00,6:38:00,0213MKU,19,,,
20145111,6:40:00,6:40:00,0201CLY,20,,,
20145111,6:42:00,6:42:00,0211BYP,21,,,
20145111,6:44:00,6:44:00,0201KIH,22,,,
20145111,6:46:00,6:46:00,0211KIH,23,,,
20145111,6:48:00,6:48:00,0213MRY,24,,,
20145110,6:00:00,6:00:00,0213MRY,1,,,
20145110,6:02:00,6:02:00,0210FLY,2,,,
20145110,6:04:00,6:04:00,0210BYP,3,,,
20145110,6:06:00,6:06:00,0210CLM,4,,,
20145110,6:08:00,6:08:00,0210CLY,5,,,
20145110,6:10:00,6:10:00,0200KUF,6,,,
20145110,6:12:00,6:12:00,0210KUM,7,,,
20145110,6:14:00,6:14:00,0200KRE,8,,,
20145110,6:16:00,6:16:00,0210KRE,9,,,
20145110,6:18:00,6:18:00,0210KAH,10,,,
20145110,6:20:00,6:20:00,0200GIT,11,,,
20145110,6:22:00,6:22:00,0210GIT,12,,,
20145110,6:26:00,6:26:00,0210RSB,13,,,
20145110,6:28:00,6:28:00,0210STD,14,,,
20145110,6:30:00,6:30:00,0200STD,15,,,
20145110,6:32:00,6:32:00,0200HML,16,,,
20145110,6:34:00,6:34:00,0210ALS,17,,,
20145110,6:36:00,6:36:00,0210DRV,18,,,
20145110,6:38:00,6:38:00,0210KCA,19,,,
20145110,6:40:00,6:40:00,0210SUR,20,,,
20145110,6:42:00,6:42:00,0210MTG,21,,,
20145110,6:44:00,6:44:00,0210PNG,22,,,
20145110,6:46:00,6:46:00,0200GNK,23,,,
20145110,6:48:00,6:48:00,0210NGR,24,,,
20145110,6:50:00,6:50:00,0210FIG,25,,,
20145110,6:52:00,6:52:00,0210KNJ,26,,,
20237111,6:00:00,6:00:00,0212TKT,1,,,
20237111,6:04:00,6:04:00,0201PNG,2,,,
20237111,6:06:00,6:06:00,0211MTG,3,,,
20237111,6:08:00,6:08:00,0211NYS,4,,,
20237111,6:10:00,6:10:00,0211KCA,5,,,
20237111,6:12:00,6:12:00,0211DRV,6,,,
20237111,6:14:00,6:14:00,0201ALS,7,,,
20237111,6:16:00,6:16:00,0211ALS,8,,,
20237111,6:18:00,6:18:00,0201HML,9,,,
20237111,6:20:00,6:20:00,0211STD,10,,,
20237111,6:22:00,6:22:00,0201RSB,11,,,
20237111,6:26:00,6:26:00,0201GIT,12,,,
20237111,6:28:00,6:28:00,0211GIT,13,,,
20237111,6:30:00,6:30:00,0201GIG,14,,,
20237111,6:32:00,6:32:00,0211KAH,15,,,
20237111,6:34:00,6:34:00,0211KRE,16,,,
20237111,6:36:00,6:36:00,0201KRE,17,,,
20237111,6:38:00,6:38:00,0213MKU,18,,,
20237111,6:40:00,6:40:00,0201CLY,19,,,
20237111,6:42:00,6:42:00,0211BYP,20,,,
20237111,6:44:00,6:44:00,0201KIH,21,,,
20237111,6:46:00,6:46:00,0211KIH,22,,,
20237111,6:48:00,6:48:00,0211FLY,23,,,
20237111,6:50:00,6:50:00,0201KAI,24,,,
20237111,6:52:00,6:52:00,0201KBO,25,,,
20237111,6:56:00,6:56:00,0211KRD,26,,,
20237111,6:58:00,6:58:00,0211JUJ,27,,,
20237111,7:00:00,7:00:00,0211JKT,28,,,
